neuron_id,well,tile,condition,stimulation,timepoint,timepoint_idx,rfp1_path,halo_path,rfp1_masked_path,halo_masked_path,class_label
A4_tile4_n1822,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1822_T15.png,images/Halo/A4_tile4_n1822_T15.png,images/RFP1_masked/A4_tile4_n1822_T15.png,images/Halo_masked/A4_tile4_n1822_T15.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T0,0,images/RFP1/A4_tile4_n1775_T0.png,images/Halo/A4_tile4_n1775_T0.png,images/RFP1_masked/A4_tile4_n1775_T0.png,images/Halo_masked/A4_tile4_n1775_T0.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T1,1,images/RFP1/A4_tile4_n1775_T1.png,images/Halo/A4_tile4_n1775_T1.png,images/RFP1_masked/A4_tile4_n1775_T1.png,images/Halo_masked/A4_tile4_n1775_T1.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T2,2,images/RFP1/A4_tile4_n1775_T2.png,images/Halo/A4_tile4_n1775_T2.png,images/RFP1_masked/A4_tile4_n1775_T2.png,images/Halo_masked/A4_tile4_n1775_T2.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T3,3,images/RFP1/A4_tile4_n1775_T3.png,images/Halo/A4_tile4_n1775_T3.png,images/RFP1_masked/A4_tile4_n1775_T3.png,images/Halo_masked/A4_tile4_n1775_T3.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T4,4,images/RFP1/A4_tile4_n1775_T4.png,images/Halo/A4_tile4_n1775_T4.png,images/RFP1_masked/A4_tile4_n1775_T4.png,images/Halo_masked/A4_tile4_n1775_T4.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T5,5,images/RFP1/A4_tile4_n1775_T5.png,images/Halo/A4_tile4_n1775_T5.png,images/RFP1_masked/A4_tile4_n1775_T5.png,images/Halo_masked/A4_tile4_n1775_T5.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T6,6,images/RFP1/A4_tile4_n1775_T6.png,images/Halo/A4_tile4_n1775_T6.png,images/RFP1_masked/A4_tile4_n1775_T6.png,images/Halo_masked/A4_tile4_n1775_T6.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T7,7,images/RFP1/A4_tile4_n1775_T7.png,images/Halo/A4_tile4_n1775_T7.png,images/RFP1_masked/A4_tile4_n1775_T7.png,images/Halo_masked/A4_tile4_n1775_T7.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T8,8,images/RFP1/A4_tile4_n1775_T8.png,images/Halo/A4_tile4_n1775_T8.png,images/RFP1_masked/A4_tile4_n1775_T8.png,images/Halo_masked/A4_tile4_n1775_T8.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T9,9,images/RFP1/A4_tile4_n1775_T9.png,images/Halo/A4_tile4_n1775_T9.png,images/RFP1_masked/A4_tile4_n1775_T9.png,images/Halo_masked/A4_tile4_n1775_T9.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T10,10,images/RFP1/A4_tile4_n1775_T10.png,images/Halo/A4_tile4_n1775_T10.png,images/RFP1_masked/A4_tile4_n1775_T10.png,images/Halo_masked/A4_tile4_n1775_T10.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T11,11,images/RFP1/A4_tile4_n1775_T11.png,images/Halo/A4_tile4_n1775_T11.png,images/RFP1_masked/A4_tile4_n1775_T11.png,images/Halo_masked/A4_tile4_n1775_T11.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T12,12,images/RFP1/A4_tile4_n1775_T12.png,images/Halo/A4_tile4_n1775_T12.png,images/RFP1_masked/A4_tile4_n1775_T12.png,images/Halo_masked/A4_tile4_n1775_T12.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T13,13,images/RFP1/A4_tile4_n1775_T13.png,images/Halo/A4_tile4_n1775_T13.png,images/RFP1_masked/A4_tile4_n1775_T13.png,images/Halo_masked/A4_tile4_n1775_T13.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T14,14,images/RFP1/A4_tile4_n1775_T14.png,images/Halo/A4_tile4_n1775_T14.png,images/RFP1_masked/A4_tile4_n1775_T14.png,images/Halo_masked/A4_tile4_n1775_T14.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1775_T15.png,images/Halo/A4_tile4_n1775_T15.png,images/RFP1_masked/A4_tile4_n1775_T15.png,images/Halo_masked/A4_tile4_n1775_T15.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T0,0,images/RFP1/A4_tile4_n1860_T0.png,images/Halo/A4_tile4_n1860_T0.png,images/RFP1_masked/A4_tile4_n1860_T0.png,images/Halo_masked/A4_tile4_n1860_T0.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T1,1,images/RFP1/A4_tile4_n1860_T1.png,images/Halo/A4_tile4_n1860_T1.png,images/RFP1_masked/A4_tile4_n1860_T1.png,images/Halo_masked/A4_tile4_n1860_T1.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T2,2,images/RFP1/A4_tile4_n1860_T2.png,images/Halo/A4_tile4_n1860_T2.png,images/RFP1_masked/A4_tile4_n1860_T2.png,images/Halo_masked/A4_tile4_n1860_T2.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T3,3,images/RFP1/A4_tile4_n1860_T3.png,images/Halo/A4_tile4_n1860_T3.png,images/RFP1_masked/A4_tile4_n1860_T3.png,images/Halo_masked/A4_tile4_n1860_T3.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T4,4,images/RFP1/A4_tile4_n1860_T4.png,images/Halo/A4_tile4_n1860_T4.png,images/RFP1_masked/A4_tile4_n1860_T4.png,images/Halo_masked/A4_tile4_n1860_T4.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T5,5,images/RFP1/A4_tile4_n1860_T5.png,images/Halo/A4_tile4_n1860_T5.png,images/RFP1_masked/A4_tile4_n1860_T5.png,images/Halo_masked/A4_tile4_n1860_T5.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T6,6,images/RFP1/A4_tile4_n1860_T6.png,images/Halo/A4_tile4_n1860_T6.png,images/RFP1_masked/A4_tile4_n1860_T6.png,images/Halo_masked/A4_tile4_n1860_T6.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T7,7,images/RFP1/A4_tile4_n1860_T7.png,images/Halo/A4_tile4_n1860_T7.png,images/RFP1_masked/A4_tile4_n1860_T7.png,images/Halo_masked/A4_tile4_n1860_T7.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T8,8,images/RFP1/A4_tile4_n1860_T8.png,images/Halo/A4_tile4_n1860_T8.png,images/RFP1_masked/A4_tile4_n1860_T8.png,images/Halo_masked/A4_tile4_n1860_T8.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T9,9,images/RFP1/A4_tile4_n1860_T9.png,images/Halo/A4_tile4_n1860_T9.png,images/RFP1_masked/A4_tile4_n1860_T9.png,images/Halo_masked/A4_tile4_n1860_T9.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T10,10,images/RFP1/A4_tile4_n1860_T10.png,images/Halo/A4_tile4_n1860_T10.png,images/RFP1_masked/A4_tile4_n1860_T10.png,images/Halo_masked/A4_tile4_n1860_T10.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T11,11,images/RFP1/A4_tile4_n1860_T11.png,images/Halo/A4_tile4_n1860_T11.png,images/RFP1_masked/A4_tile4_n1860_T11.png,images/Halo_masked/A4_tile4_n1860_T11.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T12,12,images/RFP1/A4_tile4_n1860_T12.png,images/Halo/A4_tile4_n1860_T12.png,images/RFP1_masked/A4_tile4_n1860_T12.png,images/Halo_masked/A4_tile4_n1860_T12.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T13,13,images/RFP1/A4_tile4_n1860_T13.png,images/Halo/A4_tile4_n1860_T13.png,images/RFP1_masked/A4_tile4_n1860_T13.png,images/Halo_masked/A4_tile4_n1860_T13.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T14,14,images/RFP1/A4_tile4_n1860_T14.png,images/Halo/A4_tile4_n1860_T14.png,images/RFP1_masked/A4_tile4_n1860_T14.png,images/Halo_masked/A4_tile4_n1860_T14.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1860_T15.png,images/Halo/A4_tile4_n1860_T15.png,images/RFP1_masked/A4_tile4_n1860_T15.png,images/Halo_masked/A4_tile4_n1860_T15.png,Control
A4_tile4_n4,A4,4,Control,0ms,T0,0,images/RFP1/A4_tile4_n4_T0.png,images/Halo/A4_tile4_n4_T0.png,images/RFP1_masked/A4_tile4_n4_T0.png,images/Halo_masked/A4_tile4_n4_T0.png,Control
A4_tile4_n4,A4,4,Control,0ms,T1,1,images/RFP1/A4_tile4_n4_T1.png,images/Halo/A4_tile4_n4_T1.png,images/RFP1_masked/A4_tile4_n4_T1.png,images/Halo_masked/A4_tile4_n4_T1.png,Control
A4_tile4_n4,A4,4,Control,0ms,T2,2,images/RFP1/A4_tile4_n4_T2.png,images/Halo/A4_tile4_n4_T2.png,images/RFP1_masked/A4_tile4_n4_T2.png,images/Halo_masked/A4_tile4_n4_T2.png,Control
A4_tile4_n4,A4,4,Control,0ms,T3,3,images/RFP1/A4_tile4_n4_T3.png,images/Halo/A4_tile4_n4_T3.png,images/RFP1_masked/A4_tile4_n4_T3.png,images/Halo_masked/A4_tile4_n4_T3.png,Control
A4_tile4_n4,A4,4,Control,0ms,T4,4,images/RFP1/A4_tile4_n4_T4.png,images/Halo/A4_tile4_n4_T4.png,images/RFP1_masked/A4_tile4_n4_T4.png,images/Halo_masked/A4_tile4_n4_T4.png,Control
A4_tile4_n4,A4,4,Control,0ms,T5,5,images/RFP1/A4_tile4_n4_T5.png,images/Halo/A4_tile4_n4_T5.png,images/RFP1_masked/A4_tile4_n4_T5.png,images/Halo_masked/A4_tile4_n4_T5.png,Control
A4_tile4_n4,A4,4,Control,0ms,T6,6,images/RFP1/A4_tile4_n4_T6.png,images/Halo/A4_tile4_n4_T6.png,images/RFP1_masked/A4_tile4_n4_T6.png,images/Halo_masked/A4_tile4_n4_T6.png,Control
A4_tile4_n4,A4,4,Control,0ms,T7,7,images/RFP1/A4_tile4_n4_T7.png,images/Halo/A4_tile4_n4_T7.png,images/RFP1_masked/A4_tile4_n4_T7.png,images/Halo_masked/A4_tile4_n4_T7.png,Control
A4_tile4_n4,A4,4,Control,0ms,T8,8,images/RFP1/A4_tile4_n4_T8.png,images/Halo/A4_tile4_n4_T8.png,images/RFP1_masked/A4_tile4_n4_T8.png,images/Halo_masked/A4_tile4_n4_T8.png,Control
A4_tile4_n4,A4,4,Control,0ms,T9,9,images/RFP1/A4_tile4_n4_T9.png,images/Halo/A4_tile4_n4_T9.png,images/RFP1_masked/A4_tile4_n4_T9.png,images/Halo_masked/A4_tile4_n4_T9.png,Control
A4_tile4_n4,A4,4,Control,0ms,T10,10,images/RFP1/A4_tile4_n4_T10.png,images/Halo/A4_tile4_n4_T10.png,images/RFP1_masked/A4_tile4_n4_T10.png,images/Halo_masked/A4_tile4_n4_T10.png,Control
A4_tile4_n4,A4,4,Control,0ms,T11,11,images/RFP1/A4_tile4_n4_T11.png,images/Halo/A4_tile4_n4_T11.png,images/RFP1_masked/A4_tile4_n4_T11.png,images/Halo_masked/A4_tile4_n4_T11.png,Control
A4_tile4_n4,A4,4,Control,0ms,T12,12,images/RFP1/A4_tile4_n4_T12.png,images/Halo/A4_tile4_n4_T12.png,images/RFP1_masked/A4_tile4_n4_T12.png,images/Halo_masked/A4_tile4_n4_T12.png,Control
A4_tile4_n4,A4,4,Control,0ms,T13,13,images/RFP1/A4_tile4_n4_T13.png,images/Halo/A4_tile4_n4_T13.png,images/RFP1_masked/A4_tile4_n4_T13.png,images/Halo_masked/A4_tile4_n4_T13.png,Control
A4_tile4_n4,A4,4,Control,0ms,T14,14,images/RFP1/A4_tile4_n4_T14.png,images/Halo/A4_tile4_n4_T14.png,images/RFP1_masked/A4_tile4_n4_T14.png,images/Halo_masked/A4_tile4_n4_T14.png,Control
A4_tile4_n4,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n4_T15.png,images/Halo/A4_tile4_n4_T15.png,images/RFP1_masked/A4_tile4_n4_T15.png,images/Halo_masked/A4_tile4_n4_T15.png,Control
A4_tile1_n664,A4,1,Control,0ms,T0,0,images/RFP1/A4_tile1_n664_T0.png,images/Halo/A4_tile1_n664_T0.png,images/RFP1_masked/A4_tile1_n664_T0.png,images/Halo_masked/A4_tile1_n664_T0.png,Control
A4_tile1_n664,A4,1,Control,0ms,T1,1,images/RFP1/A4_tile1_n664_T1.png,images/Halo/A4_tile1_n664_T1.png,images/RFP1_masked/A4_tile1_n664_T1.png,images/Halo_masked/A4_tile1_n664_T1.png,Control
A4_tile1_n664,A4,1,Control,0ms,T2,2,images/RFP1/A4_tile1_n664_T2.png,images/Halo/A4_tile1_n664_T2.png,images/RFP1_masked/A4_tile1_n664_T2.png,images/Halo_masked/A4_tile1_n664_T2.png,Control
A4_tile1_n664,A4,1,Control,0ms,T3,3,images/RFP1/A4_tile1_n664_T3.png,images/Halo/A4_tile1_n664_T3.png,images/RFP1_masked/A4_tile1_n664_T3.png,images/Halo_masked/A4_tile1_n664_T3.png,Control
A4_tile1_n664,A4,1,Control,0ms,T4,4,images/RFP1/A4_tile1_n664_T4.png,images/Halo/A4_tile1_n664_T4.png,images/RFP1_masked/A4_tile1_n664_T4.png,images/Halo_masked/A4_tile1_n664_T4.png,Control
A4_tile1_n664,A4,1,Control,0ms,T5,5,images/RFP1/A4_tile1_n664_T5.png,images/Halo/A4_tile1_n664_T5.png,images/RFP1_masked/A4_tile1_n664_T5.png,images/Halo_masked/A4_tile1_n664_T5.png,Control
A4_tile1_n664,A4,1,Control,0ms,T6,6,images/RFP1/A4_tile1_n664_T6.png,images/Halo/A4_tile1_n664_T6.png,images/RFP1_masked/A4_tile1_n664_T6.png,images/Halo_masked/A4_tile1_n664_T6.png,Control
A4_tile1_n664,A4,1,Control,0ms,T7,7,images/RFP1/A4_tile1_n664_T7.png,images/Halo/A4_tile1_n664_T7.png,images/RFP1_masked/A4_tile1_n664_T7.png,images/Halo_masked/A4_tile1_n664_T7.png,Control
A4_tile1_n664,A4,1,Control,0ms,T8,8,images/RFP1/A4_tile1_n664_T8.png,images/Halo/A4_tile1_n664_T8.png,images/RFP1_masked/A4_tile1_n664_T8.png,images/Halo_masked/A4_tile1_n664_T8.png,Control
A4_tile1_n664,A4,1,Control,0ms,T9,9,images/RFP1/A4_tile1_n664_T9.png,images/Halo/A4_tile1_n664_T9.png,images/RFP1_masked/A4_tile1_n664_T9.png,images/Halo_masked/A4_tile1_n664_T9.png,Control
A4_tile1_n664,A4,1,Control,0ms,T10,10,images/RFP1/A4_tile1_n664_T10.png,images/Halo/A4_tile1_n664_T10.png,images/RFP1_masked/A4_tile1_n664_T10.png,images/Halo_masked/A4_tile1_n664_T10.png,Control
A4_tile1_n664,A4,1,Control,0ms,T11,11,images/RFP1/A4_tile1_n664_T11.png,images/Halo/A4_tile1_n664_T11.png,images/RFP1_masked/A4_tile1_n664_T11.png,images/Halo_masked/A4_tile1_n664_T11.png,Control
A4_tile1_n664,A4,1,Control,0ms,T12,12,images/RFP1/A4_tile1_n664_T12.png,images/Halo/A4_tile1_n664_T12.png,images/RFP1_masked/A4_tile1_n664_T12.png,images/Halo_masked/A4_tile1_n664_T12.png,Control
A4_tile1_n664,A4,1,Control,0ms,T13,13,images/RFP1/A4_tile1_n664_T13.png,images/Halo/A4_tile1_n664_T13.png,images/RFP1_masked/A4_tile1_n664_T13.png,images/Halo_masked/A4_tile1_n664_T13.png,Control
A4_tile1_n664,A4,1,Control,0ms,T14,14,images/RFP1/A4_tile1_n664_T14.png,images/Halo/A4_tile1_n664_T14.png,images/RFP1_masked/A4_tile1_n664_T14.png,images/Halo_masked/A4_tile1_n664_T14.png,Control
A4_tile1_n664,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n664_T15.png,images/Halo/A4_tile1_n664_T15.png,images/RFP1_masked/A4_tile1_n664_T15.png,images/Halo_masked/A4_tile1_n664_T15.png,Control
A4_tile1_n950,A4,1,Control,0ms,T0,0,images/RFP1/A4_tile1_n950_T0.png,images/Halo/A4_tile1_n950_T0.png,images/RFP1_masked/A4_tile1_n950_T0.png,images/Halo_masked/A4_tile1_n950_T0.png,Control
A4_tile1_n950,A4,1,Control,0ms,T1,1,images/RFP1/A4_tile1_n950_T1.png,images/Halo/A4_tile1_n950_T1.png,images/RFP1_masked/A4_tile1_n950_T1.png,images/Halo_masked/A4_tile1_n950_T1.png,Control
A4_tile1_n950,A4,1,Control,0ms,T2,2,images/RFP1/A4_tile1_n950_T2.png,images/Halo/A4_tile1_n950_T2.png,images/RFP1_masked/A4_tile1_n950_T2.png,images/Halo_masked/A4_tile1_n950_T2.png,Control
A4_tile1_n950,A4,1,Control,0ms,T3,3,images/RFP1/A4_tile1_n950_T3.png,images/Halo/A4_tile1_n950_T3.png,images/RFP1_masked/A4_tile1_n950_T3.png,images/Halo_masked/A4_tile1_n950_T3.png,Control
A4_tile1_n950,A4,1,Control,0ms,T4,4,images/RFP1/A4_tile1_n950_T4.png,images/Halo/A4_tile1_n950_T4.png,images/RFP1_masked/A4_tile1_n950_T4.png,images/Halo_masked/A4_tile1_n950_T4.png,Control
A4_tile1_n950,A4,1,Control,0ms,T5,5,images/RFP1/A4_tile1_n950_T5.png,images/Halo/A4_tile1_n950_T5.png,images/RFP1_masked/A4_tile1_n950_T5.png,images/Halo_masked/A4_tile1_n950_T5.png,Control
A4_tile1_n950,A4,1,Control,0ms,T6,6,images/RFP1/A4_tile1_n950_T6.png,images/Halo/A4_tile1_n950_T6.png,images/RFP1_masked/A4_tile1_n950_T6.png,images/Halo_masked/A4_tile1_n950_T6.png,Control
A4_tile1_n950,A4,1,Control,0ms,T7,7,images/RFP1/A4_tile1_n950_T7.png,images/Halo/A4_tile1_n950_T7.png,images/RFP1_masked/A4_tile1_n950_T7.png,images/Halo_masked/A4_tile1_n950_T7.png,Control
A4_tile1_n950,A4,1,Control,0ms,T8,8,images/RFP1/A4_tile1_n950_T8.png,images/Halo/A4_tile1_n950_T8.png,images/RFP1_masked/A4_tile1_n950_T8.png,images/Halo_masked/A4_tile1_n950_T8.png,Control
A4_tile1_n950,A4,1,Control,0ms,T9,9,images/RFP1/A4_tile1_n950_T9.png,images/Halo/A4_tile1_n950_T9.png,images/RFP1_masked/A4_tile1_n950_T9.png,images/Halo_masked/A4_tile1_n950_T9.png,Control
A4_tile1_n950,A4,1,Control,0ms,T10,10,images/RFP1/A4_tile1_n950_T10.png,images/Halo/A4_tile1_n950_T10.png,images/RFP1_masked/A4_tile1_n950_T10.png,images/Halo_masked/A4_tile1_n950_T10.png,Control
A4_tile1_n950,A4,1,Control,0ms,T11,11,images/RFP1/A4_tile1_n950_T11.png,images/Halo/A4_tile1_n950_T11.png,images/RFP1_masked/A4_tile1_n950_T11.png,images/Halo_masked/A4_tile1_n950_T11.png,Control
A4_tile1_n950,A4,1,Control,0ms,T12,12,images/RFP1/A4_tile1_n950_T12.png,images/Halo/A4_tile1_n950_T12.png,images/RFP1_masked/A4_tile1_n950_T12.png,images/Halo_masked/A4_tile1_n950_T12.png,Control
A4_tile1_n950,A4,1,Control,0ms,T13,13,images/RFP1/A4_tile1_n950_T13.png,images/Halo/A4_tile1_n950_T13.png,images/RFP1_masked/A4_tile1_n950_T13.png,images/Halo_masked/A4_tile1_n950_T13.png,Control
A4_tile1_n950,A4,1,Control,0ms,T14,14,images/RFP1/A4_tile1_n950_T14.png,images/Halo/A4_tile1_n950_T14.png,images/RFP1_masked/A4_tile1_n950_T14.png,images/Halo_masked/A4_tile1_n950_T14.png,Control
A4_tile1_n950,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n950_T15.png,images/Halo/A4_tile1_n950_T15.png,images/RFP1_masked/A4_tile1_n950_T15.png,images/Halo_masked/A4_tile1_n950_T15.png,Control
A4_tile1_n19,A4,1,Control,0ms,T0,0,images/RFP1/A4_tile1_n19_T0.png,images/Halo/A4_tile1_n19_T0.png,images/RFP1_masked/A4_tile1_n19_T0.png,images/Halo_masked/A4_tile1_n19_T0.png,Control
A4_tile1_n19,A4,1,Control,0ms,T1,1,images/RFP1/A4_tile1_n19_T1.png,images/Halo/A4_tile1_n19_T1.png,images/RFP1_masked/A4_tile1_n19_T1.png,images/Halo_masked/A4_tile1_n19_T1.png,Control
A4_tile1_n19,A4,1,Control,0ms,T2,2,images/RFP1/A4_tile1_n19_T2.png,images/Halo/A4_tile1_n19_T2.png,images/RFP1_masked/A4_tile1_n19_T2.png,images/Halo_masked/A4_tile1_n19_T2.png,Control
A4_tile1_n19,A4,1,Control,0ms,T3,3,images/RFP1/A4_tile1_n19_T3.png,images/Halo/A4_tile1_n19_T3.png,images/RFP1_masked/A4_tile1_n19_T3.png,images/Halo_masked/A4_tile1_n19_T3.png,Control
A4_tile1_n19,A4,1,Control,0ms,T4,4,images/RFP1/A4_tile1_n19_T4.png,images/Halo/A4_tile1_n19_T4.png,images/RFP1_masked/A4_tile1_n19_T4.png,images/Halo_masked/A4_tile1_n19_T4.png,Control
A4_tile1_n19,A4,1,Control,0ms,T5,5,images/RFP1/A4_tile1_n19_T5.png,images/Halo/A4_tile1_n19_T5.png,images/RFP1_masked/A4_tile1_n19_T5.png,images/Halo_masked/A4_tile1_n19_T5.png,Control
A4_tile1_n19,A4,1,Control,0ms,T6,6,images/RFP1/A4_tile1_n19_T6.png,images/Halo/A4_tile1_n19_T6.png,images/RFP1_masked/A4_tile1_n19_T6.png,images/Halo_masked/A4_tile1_n19_T6.png,Control
A4_tile1_n19,A4,1,Control,0ms,T7,7,images/RFP1/A4_tile1_n19_T7.png,images/Halo/A4_tile1_n19_T7.png,images/RFP1_masked/A4_tile1_n19_T7.png,images/Halo_masked/A4_tile1_n19_T7.png,Control
A4_tile1_n19,A4,1,Control,0ms,T8,8,images/RFP1/A4_tile1_n19_T8.png,images/Halo/A4_tile1_n19_T8.png,images/RFP1_masked/A4_tile1_n19_T8.png,images/Halo_masked/A4_tile1_n19_T8.png,Control
A4_tile1_n19,A4,1,Control,0ms,T9,9,images/RFP1/A4_tile1_n19_T9.png,images/Halo/A4_tile1_n19_T9.png,images/RFP1_masked/A4_tile1_n19_T9.png,images/Halo_masked/A4_tile1_n19_T9.png,Control
A4_tile1_n19,A4,1,Control,0ms,T10,10,images/RFP1/A4_tile1_n19_T10.png,images/Halo/A4_tile1_n19_T10.png,images/RFP1_masked/A4_tile1_n19_T10.png,images/Halo_masked/A4_tile1_n19_T10.png,Control
A4_tile1_n19,A4,1,Control,0ms,T11,11,images/RFP1/A4_tile1_n19_T11.png,images/Halo/A4_tile1_n19_T11.png,images/RFP1_masked/A4_tile1_n19_T11.png,images/Halo_masked/A4_tile1_n19_T11.png,Control
A4_tile1_n19,A4,1,Control,0ms,T12,12,images/RFP1/A4_tile1_n19_T12.png,images/Halo/A4_tile1_n19_T12.png,images/RFP1_masked/A4_tile1_n19_T12.png,images/Halo_masked/A4_tile1_n19_T12.png,Control
A4_tile1_n19,A4,1,Control,0ms,T13,13,images/RFP1/A4_tile1_n19_T13.png,images/Halo/A4_tile1_n19_T13.png,images/RFP1_masked/A4_tile1_n19_T13.png,images/Halo_masked/A4_tile1_n19_T13.png,Control
A4_tile1_n19,A4,1,Control,0ms,T14,14,images/RFP1/A4_tile1_n19_T14.png,images/Halo/A4_tile1_n19_T14.png,images/RFP1_masked/A4_tile1_n19_T14.png,images/Halo_masked/A4_tile1_n19_T14.png,Control
A4_tile1_n19,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n19_T15.png,images/Halo/A4_tile1_n19_T15.png,images/RFP1_masked/A4_tile1_n19_T15.png,images/Halo_masked/A4_tile1_n19_T15.png,Control
A4_tile4_n735,A4,4,Control,0ms,T0,0,images/RFP1/A4_tile4_n735_T0.png,images/Halo/A4_tile4_n735_T0.png,images/RFP1_masked/A4_tile4_n735_T0.png,images/Halo_masked/A4_tile4_n735_T0.png,Control
A4_tile4_n735,A4,4,Control,0ms,T1,1,images/RFP1/A4_tile4_n735_T1.png,images/Halo/A4_tile4_n735_T1.png,images/RFP1_masked/A4_tile4_n735_T1.png,images/Halo_masked/A4_tile4_n735_T1.png,Control
A4_tile4_n735,A4,4,Control,0ms,T2,2,images/RFP1/A4_tile4_n735_T2.png,images/Halo/A4_tile4_n735_T2.png,images/RFP1_masked/A4_tile4_n735_T2.png,images/Halo_masked/A4_tile4_n735_T2.png,Control
A4_tile4_n735,A4,4,Control,0ms,T3,3,images/RFP1/A4_tile4_n735_T3.png,images/Halo/A4_tile4_n735_T3.png,images/RFP1_masked/A4_tile4_n735_T3.png,images/Halo_masked/A4_tile4_n735_T3.png,Control
A4_tile4_n735,A4,4,Control,0ms,T4,4,images/RFP1/A4_tile4_n735_T4.png,images/Halo/A4_tile4_n735_T4.png,images/RFP1_masked/A4_tile4_n735_T4.png,images/Halo_masked/A4_tile4_n735_T4.png,Control
A4_tile4_n735,A4,4,Control,0ms,T5,5,images/RFP1/A4_tile4_n735_T5.png,images/Halo/A4_tile4_n735_T5.png,images/RFP1_masked/A4_tile4_n735_T5.png,images/Halo_masked/A4_tile4_n735_T5.png,Control
A4_tile4_n735,A4,4,Control,0ms,T6,6,images/RFP1/A4_tile4_n735_T6.png,images/Halo/A4_tile4_n735_T6.png,images/RFP1_masked/A4_tile4_n735_T6.png,images/Halo_masked/A4_tile4_n735_T6.png,Control
A4_tile4_n735,A4,4,Control,0ms,T7,7,images/RFP1/A4_tile4_n735_T7.png,images/Halo/A4_tile4_n735_T7.png,images/RFP1_masked/A4_tile4_n735_T7.png,images/Halo_masked/A4_tile4_n735_T7.png,Control
A4_tile4_n735,A4,4,Control,0ms,T8,8,images/RFP1/A4_tile4_n735_T8.png,images/Halo/A4_tile4_n735_T8.png,images/RFP1_masked/A4_tile4_n735_T8.png,images/Halo_masked/A4_tile4_n735_T8.png,Control
A4_tile4_n735,A4,4,Control,0ms,T9,9,images/RFP1/A4_tile4_n735_T9.png,images/Halo/A4_tile4_n735_T9.png,images/RFP1_masked/A4_tile4_n735_T9.png,images/Halo_masked/A4_tile4_n735_T9.png,Control
A4_tile4_n735,A4,4,Control,0ms,T10,10,images/RFP1/A4_tile4_n735_T10.png,images/Halo/A4_tile4_n735_T10.png,images/RFP1_masked/A4_tile4_n735_T10.png,images/Halo_masked/A4_tile4_n735_T10.png,Control
A4_tile4_n735,A4,4,Control,0ms,T11,11,images/RFP1/A4_tile4_n735_T11.png,images/Halo/A4_tile4_n735_T11.png,images/RFP1_masked/A4_tile4_n735_T11.png,images/Halo_masked/A4_tile4_n735_T11.png,Control
A4_tile4_n735,A4,4,Control,0ms,T12,12,images/RFP1/A4_tile4_n735_T12.png,images/Halo/A4_tile4_n735_T12.png,images/RFP1_masked/A4_tile4_n735_T12.png,images/Halo_masked/A4_tile4_n735_T12.png,Control
A4_tile4_n735,A4,4,Control,0ms,T13,13,images/RFP1/A4_tile4_n735_T13.png,images/Halo/A4_tile4_n735_T13.png,images/RFP1_masked/A4_tile4_n735_T13.png,images/Halo_masked/A4_tile4_n735_T13.png,Control
A4_tile4_n735,A4,4,Control,0ms,T14,14,images/RFP1/A4_tile4_n735_T14.png,images/Halo/A4_tile4_n735_T14.png,images/RFP1_masked/A4_tile4_n735_T14.png,images/Halo_masked/A4_tile4_n735_T14.png,Control
